"","State","Year","Week","covid_measure","Date","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"603","IA","2020","41",27.4433576,2020-10-05,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"604","IA","2020","42",32.3787247,2020-10-12,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"605","IA","2020","43",34.0404492,2020-10-19,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"606","IA","2020","44",40.211921945132,2020-10-26,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"607","IA","2020","45",69.104194654499,2020-11-02,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"608","IA","2020","46",113.66286190617,2020-11-09,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"609","IA","2020","47",136.75947420682,2020-11-16,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"610","IA","2020","48",111.84719016875,2020-11-23,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"611","IA","2020","49",78.132746884946,2020-11-30,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"612","IA","2020","50",71.83902190986,2020-12-07,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"613","IA","2020","51",54.596932193943,2020-12-14,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"614","IA","2020","52",49.091054805667,2020-12-21,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"615","IA","2020","53",34.995827577292,2020-12-28,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"616","IA","2021","01",42.530186108617,2021-01-04,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"617","IA","2021","02",54.334316331673,2021-01-11,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"618","IA","2021","03",36.159487518728,2021-01-18,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"619","IA","2021","04",38.0747722,2021-01-25,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"620","IA","2021","05",28.2266773,2021-02-01,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"621","IA","2021","06",23.4407296,2021-02-08,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"622","IA","2021","07",20.9956854,2021-02-15,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"623","IA","2021","08",15.6754503,2021-02-22,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"624","IA","2021","09",16.9613624,2021-03-01,1,56.09,0.073348975,11.2,36.9,0.9,0.04,0,0.02,0,0.01,0,1,0,0,0,0,0,0,1,0
"625","ID","2020","15",6.0274408437458,2020-04-06,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"626","ID","2020","16",2.2702827581218,2020-04-13,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"627","ID","2020","17",2.2622888047481,2020-04-20,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"628","ID","2020","18",1.4469055606339,2020-04-27,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"629","ID","2020","19",1.5108571876233,2020-05-04,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"630","ID","2020","20",1.2310688195449,2020-05-11,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"631","ID","2020","21",1.542833001118,2020-05-18,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"632","ID","2020","22",1.3829539336446,2020-05-25,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,1,1,1,1,0,1,0
"633","ID","2020","23",2.2303129912534,2020-06-01,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,1,1,0,1,0
"634","ID","2020","24",2.2622888047481,2020-06-08,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,1,1,0,1,0
"635","ID","2020","25",2.1823492710114,2020-06-15,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"636","ID","2020","26",6.3312110719452,2020-06-22,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"637","ID","2020","27",11.9749422,2020-06-29,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"638","ID","2020","28",18.3940867,2020-07-06,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"639","ID","2020","29",22.7827671,2020-07-13,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"640","ID","2020","30",34.8856125,2020-07-20,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"641","ID","2020","31",27.4032722,2020-07-27,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"642","ID","2020","32",23.813987100157,2020-08-03,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"643","ID","2020","33",27.3952782,2020-08-10,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"644","ID","2020","34",22.7188155,2020-08-17,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"645","ID","2020","35",16.9471812,2020-08-24,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"646","ID","2020","36",16.1957495,2020-08-31,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"647","ID","2020","37",12.6224524,2020-09-07,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"648","ID","2020","38",14.908723,2020-09-14,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"649","ID","2020","39",18.9376755,2020-09-21,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"650","ID","2020","40",24.157727095225,2020-09-28,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"651","ID","2020","41",27.9708429,2020-10-05,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"652","ID","2020","42",33.9023563,2020-10-12,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"653","ID","2020","43",40.984998946797,2020-10-19,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"654","ID","2020","44",49.9702025388,2020-10-26,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"655","ID","2020","45",46.39690538077,2020-11-02,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"656","ID","2020","46",67.005317178086,2020-11-09,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"657","ID","2020","47",72.880872907733,2020-11-16,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"658","ID","2020","48",66.413764628435,2020-11-23,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"659","ID","2020","49",80.299261638497,2020-11-30,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"660","ID","2020","50",81.498354644547,2020-12-07,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"661","ID","2020","51",82.5375686,2020-12-14,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"662","ID","2020","52",69.2436241,2020-12-21,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"663","ID","2020","53",49.018922087333,2020-12-28,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"664","ID","2021","01",50.313942533867,2021-01-04,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"665","ID","2021","02",55.430072693015,2021-01-11,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"666","ID","2021","03",42.487862181046,2021-01-18,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"667","ID","2021","04",35.80491716066,2021-01-25,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"668","ID","2021","05",21.1839764,2021-02-01,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"669","ID","2021","06",23.7820113,2021-02-08,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"670","ID","2021","07",14.5969589,2021-02-15,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"671","ID","2021","08",16.7873021,2021-02-22,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"672","ID","2021","09",15.0446202,2021-03-01,1,20.99,0.131968387,11.8,36.2,0.9,0.01,0.01,0.01,0,0.04,0,1,0,0,0,0,0,0,1,0
"673","IL","2020","15",8.1181251354031,2020-04-06,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"674","IL","2020","16",11.006423510199,2020-04-13,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"675","IL","2020","17",10.689635124829,2020-04-20,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"676","IL","2020","18",16.205811529151,2020-04-27,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"677","IL","2020","19",20.238381118005,2020-05-04,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"678","IL","2020","20",17.104318088368,2020-05-11,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"679","IL","2020","21",19.69612057223,2020-05-18,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"680","IL","2020","22",17.513550059504,2020-05-25,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"681","IL","2020","23",10.398776037906,2020-06-01,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"682","IL","2020","24",8.0876863937483,2020-06-08,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,1,1,1,1,1,1,1,0
"683","IL","2020","25",5.1813502461203,2020-06-15,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,1,1,1,1,0
"684","IL","2020","26",4.7529531,2020-06-22,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,1,1,1,1,0
"685","IL","2020","27",5.9107527,2020-06-29,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,1,1,1,1,0
"686","IL","2020","28",6.0922578,2020-07-06,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,1,1,1,1,0
"687","IL","2020","29",7.8171198,2020-07-13,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"688","IL","2020","30",8.9602637,2020-07-20,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"689","IL","2020","31",11.1665087,2020-07-27,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"690","IL","2020","32",11.9376235,2020-08-03,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"691","IL","2020","33",13.7064526,2020-08-10,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"692","IL","2020","34",14.0401514,2020-08-17,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"693","IL","2020","35",15.7109001,2020-08-24,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"694","IL","2020","36",14.9183655,2020-08-31,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"695","IL","2020","37",17.963367,2020-09-07,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"696","IL","2020","38",13.2803102,2020-09-14,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"697","IL","2020","39",14.6399074,2020-09-21,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"698","IL","2020","40",15.6376217,2020-09-28,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"699","IL","2020","41",15.5079752,2020-10-05,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"700","IL","2020","42",20.891123,2020-10-12,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"701","IL","2020","43",28.496299,2020-10-19,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"702","IL","2020","44",35.8669839,2020-10-26,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"703","IL","2020","45",50.182211380669,2020-11-02,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"704","IL","2020","46",84.62195652182,2020-11-09,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"705","IL","2020","47",97.726398484593,2020-11-16,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"706","IL","2020","48",89.478626856956,2020-11-23,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"707","IL","2020","49",69.537868990686,2020-11-30,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,0,0,0,0,0,1,0
"708","IL","2020","50",78.870161709874,2020-12-07,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"709","IL","2020","51",67.475926083777,2020-12-14,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"710","IL","2020","52",55.1798018,2020-12-21,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"711","IL","2020","53",42.0392843,2020-12-28,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"712","IL","2021","01",47.933126580623,2021-01-04,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"713","IL","2021","02",54.837084132242,2021-01-11,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"714","IL","2021","03",43.609697904846,2021-01-18,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"715","IL","2021","04",36.6933394,2021-01-25,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"716","IL","2021","05",26.8920646,2021-02-01,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"717","IL","2021","06",21.9621158,2021-02-08,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"718","IL","2021","07",17.457182,2021-02-15,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"719","IL","2021","08",13.6636129,2021-02-22,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"720","IL","2021","09",13.7278725,2021-03-01,1,220,0.080048159,12.1,36.2,0.72,0.14,0,0.06,0,0.06,1,0,0,1,0,1,1,1,1,0
"721","IN","2020","15",6.7033724584081,2020-04-06,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"722","IN","2020","16",6.9601334800818,2020-04-13,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"723","IN","2020","17",7.3314820651471,2020-04-20,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"724","IN","2020","18",9.0884913704849,2020-04-27,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"725","IN","2020","19",9.6380872763816,2020-05-04,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"726","IN","2020","20",8.7383627045661,2020-05-11,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"727","IN","2020","21",7.6922206906392,2020-05-18,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"728","IN","2020","22",7.3442140166351,2020-05-25,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,1,1,1,1,1,1,0
"729","IN","2020","23",6.6078828222484,2020-06-01,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,1,1,1,1,1,0
"730","IN","2020","24",5.9224794338135,2020-06-08,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,1,1,1,1,1,0
"731","IN","2020","25",5.9267234176428,2020-06-15,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,1,1,1,1,0
"732","IN","2020","26",4.7150660343725,2020-06-22,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,1,1,1,1,0
"733","IN","2020","27",5.521423,2020-06-29,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"734","IN","2020","28",7.0004513,2020-07-06,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"735","IN","2020","29",7.4481916,2020-07-13,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"736","IN","2020","30",10.9685762,2020-07-20,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"737","IN","2020","31",12.0974759,2020-07-27,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"738","IN","2020","32",11.7261273,2020-08-03,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"739","IN","2020","33",13.918145,2020-08-10,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"740","IN","2020","34",12.7616594,2020-08-17,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"741","IN","2020","35",14.0051466,2020-08-24,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"742","IN","2020","36",18.8178243,2020-08-31,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"743","IN","2020","37",13.2603275,2020-09-07,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"744","IN","2020","38",13.2136437,2020-09-14,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"745","IN","2020","39",11.6709555,2020-09-21,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"746","IN","2020","40",13.4576727,2020-09-28,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"747","IN","2020","41",16.4730232,2020-10-05,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"748","IN","2020","42",22.6458977,2020-10-12,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"749","IN","2020","43",26.853807680011,2020-10-19,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"750","IN","2020","44",32.71050536447,2020-10-26,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"751","IN","2020","45",43.846718932601,2020-11-02,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"752","IN","2020","46",62.30592659822,2020-11-09,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"753","IN","2020","47",89.732672095189,2020-11-16,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"754","IN","2020","48",93.900264215579,2020-11-23,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"755","IN","2020","49",80.869111867658,2020-11-30,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"756","IN","2020","50",102.617407001,2020-12-07,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"757","IN","2020","51",91.650952786041,2020-12-14,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"758","IN","2020","52",80.38741970303,2020-12-21,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"759","IN","2020","53",59.661924672555,2020-12-28,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"760","IN","2021","01",70.936067715139,2021-01-04,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"761","IN","2021","02",79.952411360525,2021-01-11,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"762","IN","2021","03",53.907082599999,2021-01-18,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"763","IN","2021","04",43.6069338,2021-01-25,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
"764","IN","2021","05",32.2373012,2021-02-01,1,183.74,0.081755824,13.1,39.9,0.83,0.09,0,0.02,0,0.02,0,1,0,0,0,0,0,0,1,0
