"","State","Year","Week","Day","Outcome Variable","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"1997","CA","2020","53",2020-12-28,85.859507322582,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"1998","CA","2020","53",2020-12-29,84.716280615965,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"1999","CA","2020","53",2020-12-30,80.054793605079,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2000","CA","2020","53",2020-12-31,76.827944029949,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2001","CA","2021","01",2021-01-04,95.782295735966,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2002","CA","2021","01",2021-01-05,95.852075228179,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2003","CA","2021","01",2021-01-06,95.480038453634,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2004","CA","2021","01",2021-01-07,98.790768040129,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2005","CA","2021","01",2021-01-08,99.814682661616,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2006","CA","2021","01",2021-01-09,99.559788661564,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2007","CA","2021","01",2021-01-10,101.12639249451,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2008","CA","2021","02",2021-01-11,104.81638989101,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2009","CA","2021","02",2021-01-12,106.64114168997,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2010","CA","2021","02",2021-01-13,108.03600843068,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2011","CA","2021","02",2021-01-14,107.8707793,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2012","CA","2021","02",2021-01-15,105.1996348,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2013","CA","2021","02",2021-01-16,100.4426981,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2014","CA","2021","02",2021-01-17,98.165645,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2015","CA","2021","03",2021-01-18,94.8610618,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2016","CA","2021","03",2021-01-19,90.2722467,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2017","CA","2021","03",2021-01-20,86.1689956,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2018","CA","2021","03",2021-01-21,80.292333120021,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2019","CA","2021","03",2021-01-22,73.1614475,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2020","CA","2021","03",2021-01-23,67.103286,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2021","CA","2021","03",2021-01-24,60.2612802,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2022","CA","2021","04",2021-01-25,58.9267926,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2023","CA","2021","04",2021-01-26,56.4801718,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2024","CA","2021","04",2021-01-27,54.4294501,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2025","CA","2021","04",2021-01-28,53.3523874,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2026","CA","2021","04",2021-01-29,52.0576705,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2027","CA","2021","04",2021-01-30,50.5048056,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2028","CA","2021","04",2021-01-31,48.520248,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2029","CA","2021","05",2021-02-01,44.3005772,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2030","CA","2021","05",2021-02-02,42.5058342,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2031","CA","2021","05",2021-02-03,40.2540898,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2032","CA","2021","05",2021-02-04,38.9817891,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2033","CA","2021","05",2021-02-05,37.0594183,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2034","CA","2021","05",2021-02-06,34.8778149,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2035","CA","2021","05",2021-02-07,33.4641475,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2036","CA","2021","06",2021-02-08,31.6842281,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2037","CA","2021","06",2021-02-09,30.3056312,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2038","CA","2021","06",2021-02-10,29.5492649,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2039","CA","2021","06",2021-02-11,27.8814265,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2040","CA","2021","06",2021-02-12,26.4467891,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2041","CA","2021","06",2021-02-13,25.3718957,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2042","CA","2021","06",2021-02-14,23.121959,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2043","CA","2021","07",2021-02-15,21.7021452,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2044","CA","2021","07",2021-02-16,20.7776573,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2045","CA","2021","07",2021-02-17,19.2168383,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2046","CA","2021","07",2021-02-18,18.1343523,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2047","CA","2021","07",2021-02-19,16.9683478,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2048","CA","2021","07",2021-02-20,15.9755266,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2049","CA","2021","07",2021-02-21,15.2162679,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2050","CA","2021","08",2021-02-22,14.557159,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2051","CA","2021","08",2021-02-23,13.7447522,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2052","CA","2021","08",2021-02-24,14.1815067,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2053","CA","2021","08",2021-02-25,13.9624064,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2054","CA","2021","08",2021-02-26,13.4446642,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2055","CA","2021","08",2021-02-27,12.8918516,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2056","CA","2021","08",2021-02-28,12.1481396,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2057","CA","2021","09",2021-03-01,22.6078324,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2058","CA","2021","09",2021-03-02,22.5221446,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2059","CA","2021","09",2021-03-03,21.7379388,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2060","CA","2021","09",2021-03-04,20.9786801,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2061","CA","2021","09",2021-03-05,20.0784162,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2062","CA","2021","09",2021-03-06,18.9818296,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2063","CA","2021","09",2021-03-07,17.964423,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2064","CA","2021","10",2021-03-08,6.9801185,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2065","CA","2021","10",2021-03-09,6.8101892,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2066","CA","2021","10",2021-03-10,6.6543604,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2067","CA","2021","10",2021-03-11,6.532879,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2068","CA","2021","10",2021-03-12,6.3383641,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2069","CA","2021","10",2021-03-13,6.2176058,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2070","CA","2021","10",2021-03-14,6.065031,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2071","CA","2021","11",2021-03-15,5.8575003,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2072","CA","2021","11",2021-03-16,5.6756397,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2073","CA","2021","11",2021-03-17,5.481848,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2074","CA","2021","11",2021-03-18,5.2425007,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2075","CA","2021","11",2021-03-19,5.03497,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2076","CA","2021","11",2021-03-20,4.8487708,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2077","CA","2021","11",2021-03-21,4.7240355,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2078","CA","2021","12",2021-03-22,4.5642296,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2079","CA","2021","12",2021-03-23,4.5089122,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2080","CA","2021","12",2021-03-24,4.559891,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2081","CA","2021","12",2021-03-25,4.486496,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2082","CA","2021","12",2021-03-26,4.2149706,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2083","CA","2021","12",2021-03-27,3.7915934,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2084","CA","2021","12",2021-03-28,3.3928018,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2085","CA","2021","13",2021-03-29,2.5984726,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2086","CA","2021","13",2021-03-30,1.8449987,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2087","CA","2021","13",2021-03-31,1.0116219,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2088","CA","2021","13",2021-04-01,2.667529,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2089","CA","2021","13",2021-04-02,3.1256151,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2090","CA","2021","13",2021-04-03,4.8719101,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2091","CA","2021","13",2021-04-04,4.8719101,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2092","CA","2021","14",2021-04-05,6.5162476,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2093","CA","2021","14",2021-04-06,7.0068734,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2094","CA","2021","14",2021-04-07,8.5600998,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2095","CA","2021","14",2021-04-08,6.2975088,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2096","CA","2021","14",2021-04-09,6.6460447,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2097","CA","2021","14",2021-04-10,6.2450838,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2098","CA","2021","14",2021-04-11,8.0362113,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2099","CA","2021","15",2021-04-12,7.3496244,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2100","CA","2021","15",2021-04-13,7.4259119,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2101","CA","2021","15",2021-04-14,6.7718647,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2102","CA","2021","15",2021-04-15,7.5065379,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2103","CA","2021","53",2021-01-01,90.488454673887,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2104","CA","2021","53",2021-01-02,98.792214247222,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2105","CA","2021","53",2021-01-03,97.061827461051,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"2106","CO","2020","08",2020-02-20,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2107","CO","2020","08",2020-02-21,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2108","CO","2020","08",2020-02-22,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2109","CO","2020","08",2020-02-23,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2110","CO","2020","09",2020-02-24,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2111","CO","2020","09",2020-02-25,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2112","CO","2020","09",2020-02-26,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2113","CO","2020","09",2020-02-27,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2114","CO","2020","09",2020-02-28,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2115","CO","2020","09",2020-02-29,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2116","CO","2020","09",2020-03-01,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2117","CO","2020","10",2020-03-02,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2118","CO","2020","10",2020-03-03,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2119","CO","2020","10",2020-03-04,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2120","CO","2020","10",2020-03-05,0,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2121","CO","2020","10",2020-03-06,0.0074421093200214,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2122","CO","2020","10",2020-03-07,0.017364921746717,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2123","CO","2020","10",2020-03-08,0.017364921746717,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2124","CO","2020","11",2020-03-09,0.034729843493433,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2125","CO","2020","11",2020-03-10,0.044652655920129,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2126","CO","2020","11",2020-03-11,0.059536874560171,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2127","CO","2020","11",2020-03-12,0.12155445222702,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2128","CO","2020","11",2020-03-13,0.18109132678719,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2129","CO","2020","11",2020-03-14,0.22822468581399,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2130","CO","2020","11",2020-03-15,0.30512648212088,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2131","CO","2020","12",2020-03-16,0.3597019504677,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2132","CO","2020","12",2020-03-17,0.40931601260118,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2133","CO","2020","12",2020-03-18,0.39443179396114,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2134","CO","2020","12",2020-03-19,0.56560030832163,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2135","CO","2020","12",2020-03-20,0.70700038540203,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2136","CO","2020","12",2020-03-21,0.93274436810935,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2137","CO","2020","12",2020-03-22,1.1436041321766,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,0
"2138","CO","2020","13",2020-03-23,1.391674442844,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,1
"2139","CO","2020","13",2020-03-24,1.8059518616585,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,1
"2140","CO","2020","13",2020-03-25,2.2400749053264,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,1
"2141","CO","2020","13",2020-03-26,2.8577699788882,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,1
"2142","CO","2020","13",2020-03-27,3.4010439592498,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,1
"2143","CO","2020","13",2020-03-28,3.9343951271847,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,1
"2144","CO","2020","13",2020-03-29,4.2544058279456,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,0,0,1
"2145","CO","2020","14",2020-03-30,4.7232587151069,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,0,1
"2146","CO","2020","14",2020-03-31,5.095364181108,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,0,1
"2147","CO","2020","14",2020-04-01,5.5939855055494,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,0,1
"2148","CO","2020","14",2020-04-02,5.6932136298164,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,0,1
"2149","CO","2020","14",2020-04-03,6.0553962833908,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,0,1
"2150","CO","2020","14",2020-04-04,6.2116805791112,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,0,1
