"","Date","Outcome","Pred_vs_Obs"
"1219",2020-11-16,25.541911590879,"Observed"
"1220",2020-11-23,34.846348348414,"Observed"
"1221",2020-11-30,34.482670319683,"Observed"
"1222",2020-12-07,48.388247081164,"Observed"
"1223",2020-12-14,56.29654159357,"Observed"
"1224",2020-12-21,58.655681465339,"Observed"
"1225",2020-12-28,49.4329701,"Observed"
"1226",2021-01-04,67.276349,"Observed"
"1227",2021-01-11,80.38510315952,"Observed"
"1228",2021-01-18,67.349901905003,"Observed"
"1229",2021-01-25,61.123788536727,"Observed"
"1230",2021-02-01,51.564640950081,"Observed"
"1231",2021-02-08,51.7280917,"Observed"
"1232",2021-02-15,34.1516825,"Observed"
"1233",2020-04-20,5.5488548550793,"Observed"
"1234",2020-04-27,5.8862852178882,"Observed"
"1235",2020-05-04,5.3239012798734,"Observed"
"1236",2020-05-11,5.4363780674763,"Observed"
"1237",2020-05-18,7.7234060820698,"Observed"
"1238",2020-05-25,8.9044123519009,"Observed"
"1239",2020-06-01,4.1616411413095,"Observed"
"1240",2020-06-08,4.7802634731257,"Observed"
"1241",2020-06-15,4.1616411413095,"Observed"
"1242",2020-06-22,3.9741798286379,"Observed"
"1243",2020-06-29,4.2366256663781,"Observed"
"1244",2020-07-06,5.8113006928195,"Observed"
"1245",2020-07-13,11.116455841426,"Observed"
"1246",2020-07-20,12.8223538,"Observed"
"1247",2020-07-27,16.1216729,"Observed"
"1248",2020-08-03,14.9781589,"Observed"
"1249",2020-08-10,17.3964098,"Observed"
"1250",2020-08-17,17.5088866,"Observed"
"1251",2020-08-24,25.3635156,"Observed"
"1252",2020-08-31,34.0429744,"Observed"
"1253",2020-09-07,37.2110706,"Observed"
"1254",2020-09-14,38.0546465,"Observed"
"1255",2020-09-21,45.2344147,"Observed"
"1256",2020-09-28,51.3456535,"Observed"
"1257",2020-10-05,53.9701119,"Observed"
"1258",2020-10-12,72.6225125,"Observed"
"1259",2020-10-19,91.8747893,"Observed"
"1260",2020-10-26,104.959589,"Observed"
"1261",2020-11-02,167.77787484108,"Observed"
"1262",2020-11-09,155.01175944814,"Observed"
"1263",2020-11-16,196.49694794237,"Observed"
"1264",2020-11-23,158.62976278271,"Observed"
"1265",2020-11-30,79.802280804299,"Observed"
"1266",2020-12-07,87.488194623834,"Observed"
"1267",2020-12-14,88.912900600139,"Observed"
"1268",2020-12-21,38.4295691,"Observed"
"1269",2020-12-28,26.563268,"Observed"
"1270",2021-01-04,31.924661547973,"Observed"
"1271",2021-01-11,24.6511626,"Observed"
"1272",2021-01-18,25.8696611,"Observed"
"1273",2021-01-25,17.6776018,"Observed"
"1274",2021-02-01,15.1281279,"Observed"
"1275",2021-02-08,9.8417189,"Observed"
"1276",2021-02-15,5.2676629,"Observed"
"1277",2020-04-20,3.4045115020793,"Observed"
"1278",2020-04-27,11.720086233839,"Observed"
"1279",2020-05-04,22.952758673455,"Observed"
"1280",2020-05-11,17.738908086756,"Observed"
"1281",2020-05-18,15.264913828195,"Observed"
"1282",2020-05-25,12.635833362381,"Observed"
"1283",2020-06-01,14.496867849418,"Observed"
"1284",2020-06-08,10.590172438138,"Observed"
"1285",2020-06-15,8.1900287544598,"Observed"
"1286",2020-06-22,8.1014080646009,"Observed"
"1287",2020-06-29,8.1087931,"Observed"
"1288",2020-07-06,7.4810632,"Observed"
"1289",2020-07-13,10.3686207,"Observed"
"1290",2020-07-20,10.6197127,"Observed"
"1291",2020-07-27,15.028592,"Observed"
"1292",2020-08-03,13.3078736,"Observed"
"1293",2020-08-10,12.8278449,"Observed"
"1294",2020-08-17,14.1940805,"Observed"
"1295",2020-08-24,12.2665805,"Observed"
"1296",2020-08-31,16.8083908,"Observed"
"1297",2020-09-07,12.3847414,"Observed"
"1298",2020-09-14,19.5704023,"Observed"
"1299",2020-09-21,19.8141092,"Observed"
"1300",2020-09-28,22.9749138,"Observed"
"1301",2020-10-05,26.822528797293,"Observed"
"1302",2020-10-12,33.4321552,"Observed"
"1303",2020-10-19,44.0887932,"Observed"
"1304",2020-10-26,41.5335633,"Observed"
"1305",2020-11-02,59.516178297738,"Observed"
"1306",2020-11-09,94.285028952379,"Observed"
"1307",2020-11-16,117.61442555773,"Observed"
"1308",2020-11-23,104.6979600108,"Observed"
"1309",2020-11-30,91.589482969171,"Observed"
"1310",2020-12-07,93.5317531,"Observed"
"1311",2020-12-14,60.1069829,"Observed"
"1312",2020-12-21,57.2268105,"Observed"
"1313",2020-12-28,42.102212740465,"Observed"
"1314",2021-01-04,49.5094254,"Observed"
"1315",2021-01-11,52.1311208,"Observed"
"1316",2021-01-18,40.5735058,"Observed"
"1317",2021-01-25,40.728592,"Observed"
"1318",2021-02-01,23.4549426,"Observed"
"1319",2021-02-08,21.1655748,"Observed"
"1320",2021-02-15,23.4992529,"Observed"
"1321",2020-04-20,4.4967538795271,"Observed"
"1322",2020-04-27,5.1376463717027,"Observed"
"1323",2020-05-04,6.8501951622703,"Observed"
"1324",2020-05-11,5.9991739841355,"Observed"
"1325",2020-05-18,5.1796721088946,"Observed"
"1326",2020-05-25,5.7260066923885,"Observed"
"1327",2020-06-01,5.1166335031068,"Observed"
"1328",2020-06-08,4.1395351133965,"Observed"
"1329",2020-06-15,2.7842050889596,"Observed"
"1330",2020-06-22,2.2588833740615,"Observed"
"1331",2020-06-29,2.122299728188,"Observed"
"1332",2020-07-06,1.6179909,"Observed"
"1333",2020-07-13,1.6179909,"Observed"
"1334",2020-07-20,1.9016646,"Observed"
"1335",2020-07-27,2.0172354,"Observed"
"1336",2020-08-03,2.3009091112534,"Observed"
"1337",2020-08-10,1.8911581736329,"Observed"
"1338",2020-08-17,1.7230552248655,"Observed"
"1339",2020-08-24,1.3658364587349,"Observed"
"1340",2020-08-31,1.2607721157553,"Observed"
"1341",2020-09-07,2.3324284141473,"Observed"
"1342",2020-09-14,2.5005313629146,"Observed"
"1343",2020-09-21,2.4479991914248,"Observed"
"1344",2020-09-28,2.7421794,"Observed"
"1345",2020-10-05,4.5913118,"Observed"
"1346",2020-10-12,5.9151225097518,"Observed"
"1347",2020-10-19,5.6524616523028,"Observed"
"1348",2020-10-26,6.8396887279723,"Observed"
"1349",2020-11-02,9.6974388570176,"Observed"
"1350",2020-11-09,14.488372896888,"Observed"
"1351",2020-11-16,36.037069642005,"Observed"
"1352",2020-11-23,20.098808811999,"Observed"
"1353",2020-11-30,31.01499404758,"Observed"
"1354",2020-12-07,50.662026184766,"Observed"
"1355",2020-12-14,63.658485411343,"Observed"
"1356",2020-12-21,49.033528868582,"Observed"
"1357",2020-12-28,53.876995079942,"Observed"
"1358",2021-01-04,59.445405257861,"Observed"
"1359",2021-01-11,52.311536369546,"Observed"
"1360",2021-01-18,47.877821095806,"Observed"
"1361",2021-01-25,62.029988095159,"Observed"
"1362",2021-02-01,34.56616884029,"Observed"
"1363",2021-02-08,25.8668412,"Observed"
"1364",2021-02-15,26.5602659,"Observed"
"1365",2020-04-20,38.708278669369,"Observed"
"1366",2020-04-27,36.599725325141,"Observed"
"1367",2020-05-04,27.00588802665,"Observed"
"1368",2020-05-11,18.779152438757,"Observed"
"1369",2020-05-18,13.018024994801,"Observed"
"1370",2020-05-25,11.343727488057,"Observed"
"1371",2020-06-01,8.1173674510453,"Observed"
"1372",2020-06-08,6.9336182051627,"Observed"
"1373",2020-06-15,4.2058482037811,"Observed"
"1374",2020-06-22,3.7056498,"Observed"
"1375",2020-06-29,3.0606995,"Observed"
"1376",2020-07-06,3.7619422,"Observed"
"1377",2020-07-13,3.0735663,"Observed"
"1378",2020-07-20,2.3176395,"Observed"
"1379",2020-07-27,4.5822033,"Observed"
"1380",2020-08-03,4.5066105801127,"Observed"
"1381",2020-08-10,3.8873939229595,"Observed"
"1382",2020-08-17,4.4004592,"Observed"
"1383",2020-08-24,3.1395089,"Observed"
"1384",2020-08-31,3.6043235,"Observed"
"1385",2020-09-07,3.9083025,"Observed"
"1386",2020-09-14,4.1463391,"Observed"
"1387",2020-09-21,5.1242189,"Observed"
"1388",2020-09-28,6.3578271317579,"Observed"
"1389",2020-10-05,7.4080829164879,"Observed"
"1390",2020-10-12,8.6593830704236,"Observed"
"1391",2020-10-19,11.432187010507,"Observed"
"1392",2020-10-26,13.637241651954,"Observed"
"1393",2020-11-02,18.195319590584,"Observed"
"1394",2020-11-09,25.180405154263,"Observed"
"1395",2020-11-16,39.951537048537,"Observed"
"1396",2020-11-23,45.186732422651,"Observed"
"1397",2020-11-30,44.577165895219,"Observed"
"1398",2020-12-07,55.126366036175,"Observed"
"1399",2020-12-14,54.473373924996,"Observed"
"1400",2020-12-21,48.757280419742,"Observed"
"1401",2020-12-28,45.358826402691,"Observed"
"1402",2021-01-04,130.50192093874,"Observed"
"1403",2021-01-11,72.366322784294,"Observed"
"1404",2021-01-18,65.815493058099,"Observed"
"1405",2021-01-25,57.710992446683,"Observed"
"1406",2021-02-01,53.706188612107,"Observed"
"1407",2021-02-08,39.2197355,"Observed"
"1408",2021-02-15,36.5225243,"Observed"
"1409",2020-04-20,4.2649434659942,"Observed"
"1410",2020-04-27,5.8046834393403,"Observed"
"1411",2020-05-04,8.2164885303339,"Observed"
"1412",2020-05-11,6.8470737752782,"Observed"
"1413",2020-05-18,7.1945372205908,"Observed"
"1414",2020-05-25,6.34972413787,"Observed"
"1415",2020-06-01,5.2664557495424,"Observed"
"1416",2020-06-08,8.6116430367678,"Observed"
"1417",2020-06-15,5.3550248630534,"Observed"
"1418",2020-06-22,5.7706183956822,"Observed"
"1419",2020-06-29,8.7887813,"Observed"
"1420",2020-07-06,10.389838315721,"Observed"
"1421",2020-07-13,12.1544076,"Observed"
"1422",2020-07-20,13.1082288,"Observed"
"1423",2020-07-27,15.581351,"Observed"
"1424",2020-08-03,11.0915782,"Observed"
"1425",2020-08-10,8.9522934733488,"Observed"
"1426",2020-08-17,7.1945372,"Observed"
"1427",2020-08-24,6.6018055,"Observed"
"1428",2020-08-31,6.0158867100206,"Observed"
"1429",2020-09-07,5.3959029,"Observed"
"1430",2020-09-14,4.7554801,"Observed"
"1431",2020-09-21,5.7297403,"Observed"
"1432",2020-09-28,8.8705374,"Observed"
"1433",2020-10-05,11.2210254,"Observed"
"1434",2020-10-12,18.599513837323,"Observed"
"1435",2020-10-19,26.843254402583,"Observed"
"1436",2020-10-26,35.993125129149,"Observed"
"1437",2020-11-02,37.59418218108,"Observed"
"1438",2020-11-09,55.771289477042,"Observed"
"1439",2020-11-16,62.441225025298,"Observed"
"1440",2020-11-23,127.36238522891,"Observed"
"1441",2020-11-30,88.194398030822,"Observed"
"1442",2020-12-07,87.574414236245,"Observed"
"1443",2020-12-14,77.341275121352,"Observed"
"1444",2020-12-21,64.778087020244,"Observed"
"1445",2020-12-28,53.495744560681,"Observed"
"1446",2021-01-04,58.973403580904,"Observed"
"1447",2021-01-11,66.576721325392,"Observed"
"1448",2021-01-18,48.883337649374,"Observed"
"1449",2021-01-25,37.021889447624,"Observed"
"1450",2021-02-01,33.070344383284,"Observed"
"1451",2021-02-08,22.605563,"Observed"
"1452",2021-02-15,19.7100343,"Observed"
"1453",2020-04-20,5.5238389595481,"Observed"
"1454",2020-04-27,4.2252034358928,"Observed"
"1455",2020-05-04,3.5434197859737,"Observed"
"1456",2020-05-11,3.0981733207205,"Observed"
"1457",2020-05-18,3.4552980897257,"Observed"
"1458",2020-05-25,4.9672808779815,"Observed"
"1459",2020-06-01,3.399642281569,"Observed"
"1460",2020-06-08,4.9951087820598,"Observed"
"1461",2020-06-15,6.9245101314906,"Observed"
"1462",2020-06-22,10.685915166078,"Observed"
"1463",2020-06-29,20.003625048305,"Observed"
"1464",2020-07-06,23.259489825469,"Observed"
"1465",2020-07-13,26.0005384,"Observed"
"1466",2020-07-20,38.0221929,"Observed"
"1467",2020-07-27,33.0131702,"Observed"
"1468",2020-08-03,33.9964228,"Observed"
"1469",2020-08-10,26.9513251,"Observed"
"1470",2020-08-17,23.1667301,"Observed"
"1471",2020-08-24,18.7513694,"Observed"
"1472",2020-08-31,14.7766171,"Observed"
"1473",2020-09-07,12.6106785,"Observed"
"1474",2020-09-14,8.427217,"Observed"
"1475",2020-09-21,10.6859152,"Observed"
"1476",2020-09-28,14.4194923,"Observed"
"1477",2020-10-05,14.92503255401,"Observed"
"1478",2020-10-12,17.981464018613,"Observed"
"1479",2020-10-19,21.1955869,"Observed"
"1480",2020-10-26,24.8966982,"Observed"
"1481",2020-11-02,27.150758412422,"Observed"
"1482",2020-11-09,40.308719057458,"Observed"
"1483",2020-11-16,49.617152971658,"Observed"
"1484",2020-11-23,64.551461493694,"Observed"
"1485",2020-11-30,69.769193508381,"Observed"
"1486",2020-12-07,83.237899082291,"Observed"
"1487",2020-12-14,83.140501418017,"Observed"
"1488",2020-12-21,73.321889262381,"Observed"
"1489",2020-12-28,53.661475031042,"Observed"
"1490",2021-01-04,63.192532177869,"Observed"
"1491",2021-01-11,85.260060111983,"Observed"
"1492",2021-01-18,51.74598763365,"Observed"
"1493",2021-01-25,42.655538968063,"Observed"
"1494",2021-02-01,37.832035594487,"Observed"
"1495",2021-02-08,22.5498783,"Observed"
"1496",2021-02-15,19.8412956,"Observed"
"1497",2020-04-20,38.539400134946,"Observed"
"1498",2020-04-27,32.717476690845,"Observed"
"1499",2020-05-04,19.79586153918,"Observed"
"1500",2020-05-11,13.293196037476,"Observed"
"1501",2020-05-18,10.512948540079,"Observed"
"1502",2020-05-25,8.3664447273763,"Observed"
"1503",2020-06-01,6.570225662761,"Observed"
"1504",2020-06-08,5.2050697996702,"Observed"
"1505",2020-06-15,3.7782285721365,"Observed"
"1506",2020-06-22,3.336884476538,"Observed"
"1507",2020-06-29,3.2546373239473,"Observed"
"1508",2020-07-06,3.7268241,"Observed"
"1509",2020-07-13,3.134204,"Observed"
"1510",2020-07-20,3.7180119068468,"Observed"
"1511",2020-07-27,3.6849661758952,"Observed"
"1512",2020-08-03,3.4507087,"Observed"
"1513",2020-08-10,3.1525627,"Observed"
"1514",2020-08-17,3.3633210612993,"Observed"
"1515",2020-08-24,3.1055643598766,"Observed"
"1516",2020-08-31,3.3860858981771,"Observed"
"1517",2020-09-07,3.8663505213408,"Observed"
"1518",2020-09-14,3.6181403644152,"Observed"
"1519",2020-09-21,4.0572814112836,"Observed"
"1520",2020-09-28,4.3965509157203,"Observed"
"1521",2020-10-05,6.6495354170449,"Observed"
"1522",2020-10-12,7.1966258516885,"Observed"
"1523",2020-10-19,7.3170591822678,"Observed"
"1524",2020-10-26,8.3539607845723,"Observed"
"1525",2020-11-02,10.80448532203,"Observed"
"1526",2020-11-09,15.283283390341,"Observed"
"1527",2020-11-16,23.139355161909,"Observed"
"1528",2020-11-23,28.221054232693,"Observed"
"1529",2020-11-30,33.677271587596,"Observed"
"1530",2020-12-07,47.842140572618,"Observed"
"1531",2020-12-14,52.193896164159,"Observed"
"1532",2020-12-21,53.493694914924,"Observed"
"1533",2020-12-28,55.4455960898,"Observed"
"1534",2021-01-04,70.358032943906,"Observed"
"1535",2021-01-11,82.095876577925,"Observed"
"1536",2021-01-18,77.414398026444,"Observed"
"1537",2021-01-25,68.599265707703,"Observed"
"1538",2021-02-01,58.8250728,"Observed"
"1539",2021-02-08,44.1020982,"Observed"
"1540",2021-02-15,41.7947718,"Observed"
"1541",2020-04-20,7.2643989455378,"Observed"
"1542",2020-04-27,4.1687188430736,"Observed"
"1543",2020-05-04,5.0706580122874,"Observed"
"1544",2020-05-11,5.2527568418441,"Observed"
"1545",2020-05-18,4.4913637491338,"Observed"
"1546",2020-05-25,4.9215569572141,"Observed"
"1547",2020-06-01,4.2835999838678,"Observed"
"1548",2020-06-08,3.4904312564697,"Observed"
"1549",2020-06-15,3.3498851799662,"Observed"
"1550",2020-06-22,4.8421178704947,"Observed"
"1551",2020-06-29,6.7339903,"Observed"
"1552",2020-07-06,8.4449859881672,"Observed"
"1553",2020-07-13,10.8733778,"Observed"
"1554",2020-07-20,11.3842322,"Observed"
"1555",2020-07-27,11.0102574,"Observed"
"1556",2020-08-03,10.7377202,"Observed"
"1557",2020-08-10,9.4935819,"Observed"
"1558",2020-08-17,8.9595068,"Observed"
"1559",2020-08-24,8.0526791137531,"Observed"
"1560",2020-08-31,9.1733813,"Observed"
"1561",2020-09-07,9.9958814,"Observed"
"1562",2020-09-14,8.7358553,"Observed"
"1563",2020-09-21,8.165116,"Observed"
"1564",2020-09-28,8.1113418,"Observed"
"1565",2020-10-05,9.975105,"Observed"
"1566",2020-10-12,12.484158,"Observed"
"1567",2020-10-19,16.4316696,"Observed"
"1568",2020-10-26,20.296075586902,"Observed"
"1569",2020-11-02,26.493546490809,"Observed"
"1570",2020-11-09,40.410052344247,"Observed"
"1571",2020-11-16,61.58362430445,"Observed"
"1572",2020-11-23,70.809557622058,"Observed"
"1573",2020-11-30,70.589572458835,"Observed"
"1574",2020-12-07,77.280787840198,"Observed"
"1575",2020-12-14,105.47677506639,"Observed"
"1576",2020-12-21,71.803157275948,"Observed"
"1577",2020-12-28,55.839567264741,"Observed"
"1578",2021-01-04,64.014460358063,"Observed"
"1579",2021-01-11,70.314591004807,"Observed"
"1580",2021-01-18,56.351643839132,"Observed"
"1581",2021-01-25,45.9390128,"Observed"
"1582",2021-02-01,37.1823811,"Observed"
"1583",2021-02-08,28.1874322,"Observed"
"1584",2021-02-15,23.3697572,"Observed"
"1585",2020-04-20,1.0614179381148,"Observed"
"1586",2020-04-27,3.3358849483608,"Observed"
"1587",2020-05-04,2.7582425330602,"Observed"
"1588",2020-05-11,2.021748453552,"Observed"
"1589",2020-05-18,2.8593299557378,"Observed"
"1590",2020-05-25,2.5019137112706,"Observed"
"1591",2020-06-01,1.5812961118853,"Observed"
"1592",2020-06-08,2.4477597348361,"Observed"
"1593",2020-06-15,4.353979705328,"Observed"
"1594",2020-06-22,8.3794252869538,"Observed"
"1595",2020-06-29,8.8162674,"Observed"
"1596",2020-07-06,11.5167457,"Observed"
"1597",2020-07-13,15.8237919,"Observed"
"1598",2020-07-20,16.9249228,"Observed"
"1599",2020-07-27,25.6148309,"Observed"
"1600",2020-08-03,21.9251399,"Observed"
"1601",2020-08-10,19.354631177665,"Observed"
"1602",2020-08-17,17.1415387,"Observed"
"1603",2020-08-24,17.3689854,"Observed"
"1604",2020-08-31,18.8130914,"Observed"
"1605",2020-09-07,19.8095246,"Observed"
"1606",2020-09-14,21.6724214,"Observed"
"1607",2020-09-21,27.7448873,"Observed"
"1608",2020-09-28,26.3043915,"Observed"
"1609",2020-10-05,24.5064795,"Observed"
"1610",2020-10-12,29.6113943,"Observed"
"1611",2020-10-19,28.4813813,"Observed"
"1612",2020-10-26,33.6440604,"Observed"
"1613",2020-11-02,28.163678010998,"Observed"
"1614",2020-11-09,47.857674107652,"Observed"
"1615",2020-11-16,66.45775988033,"Observed"
"1616",2020-11-23,75.876941514825,"Observed"
"1617",2020-11-30,71.732357185043,"Observed"
"1618",2020-12-07,74.512261308677,"Observed"
"1619",2020-12-14,77.198298539825,"Observed"
"1620",2020-12-21,85.44414401824,"Observed"
"1621",2020-12-28,69.154627906764,"Observed"
"1622",2021-01-04,87.31065107268,"Observed"
"1623",2021-01-11,102.80590886312,"Observed"
"1624",2021-01-18,77.851756522133,"Observed"
"1625",2021-01-25,65.1327926,"Observed"
"1626",2021-02-01,57.8220058,"Observed"
"1627",2021-02-08,50.9986047,"Observed"
"1628",2021-02-15,33.5104806,"Observed"
"1629",2020-04-20,1.2565980287533,"Observed"
"1630",2020-04-27,1.3514356158291,"Observed"
"1631",2020-05-04,1.375145012598,"Observed"
"1632",2020-05-11,1.7714306443073,"Observed"
"1633",2020-05-18,1.3480485591478,"Observed"
"1634",2020-05-25,0.8975700205381,"Observed"
"1635",2020-06-01,1.2057921785342,"Observed"
"1636",2020-06-08,2.0898139723472,"Observed"
"1637",2020-06-15,3.0517380698295,"Observed"
"1638",2020-06-22,4.2778525884514,"Observed"
"1639",2020-06-29,4.7520405,"Observed"
"1640",2020-07-06,6.4692783,"Observed"
"1641",2020-07-13,6.9197568,"Observed"
"1642",2020-07-20,8.1594195451935,"Observed"
"1643",2020-07-27,7.590394,"Observed"
"1644",2020-08-03,7.7157151,"Observed"
"1645",2020-08-10,7.1873343,"Observed"
"1646",2020-08-17,6.6487923,"Observed"
"1647",2020-08-24,5.7715446,"Observed"
"1648",2020-08-31,5.2770343,"Observed"
"1649",2020-09-07,5.0026827,"Observed"
"1650",2020-09-14,4.3828513,"Observed"
"1651",2020-09-21,5.1178426,"Observed"
"1652",2020-09-28,6.7707263,"Observed"
"1653",2020-10-05,6.9604015,"Observed"
"1654",2020-10-12,8.189903055325,"Observed"
"1655",2020-10-19,7.8816809,"Observed"
"1656",2020-10-26,8.9486038,"Observed"
"1657",2020-11-02,11.993567708398,"Observed"
"1658",2020-11-09,17.538179495646,"Observed"
"1659",2020-11-16,21.985384918161,"Observed"
"1660",2020-11-23,29.423361390243,"Observed"
"1661",2020-11-30,30.815441686248,"Observed"
"1662",2020-12-07,35.079746047974,"Observed"
"1663",2020-12-14,19.075903228945,"Observed"
"1664",2020-12-21,41.775957106856,"Observed"
"1665",2020-12-28,23.001501922544,"Observed"
"1666",2021-01-04,26.784844235529,"Observed"
"1667",2021-01-11,27.621447235804,"Observed"
"1668",2021-01-18,15.753200624614,"Observed"
"1669",2021-01-25,24.823738417071,"Observed"
"1670",2021-02-01,16.213840333267,"Observed"
"1671",2021-02-08,13.7040313,"Observed"
"1672",2021-02-15,7.3092683,"Observed"
"1673",2020-04-20,10.082138687311,"Observed"
"1674",2020-04-27,9.8388729171024,"Observed"
"1675",2020-05-04,8.96735655686,"Observed"
"1676",2020-05-11,7.8748923869788,"Observed"
"1677",2020-05-18,6.5938414502845,"Observed"
"1678",2020-05-25,5.7256727841275,"Observed"
"1679",2020-06-01,4.5740660187368,"Observed"
"1680",2020-06-08,4.0864185802914,"Observed"
"1681",2020-06-15,3.540744444365,"Observed"
"1682",2020-06-22,3.4269228454601,"Observed"
"1683",2020-06-29,4.2426443,"Observed"
"1684",2020-07-06,4.8162159,"Observed"
"1685",2020-07-13,6.0682535,"Observed"
"1686",2020-07-20,6.6909245787622,"Observed"
"1687",2020-07-27,7.2823505,"Observed"
"1688",2020-08-03,6.5737553,"Observed"
"1689",2020-08-10,5.9120277548836,"Observed"
"1690",2020-08-17,6.0158063,"Observed"
"1691",2020-08-24,5.1666079,"Observed"
"1692",2020-08-31,5.0784519,"Observed"
"1693",2020-09-07,6.5146127,"Observed"
"1694",2020-09-14,5.8026697,"Observed"
"1695",2020-09-21,6.4152978,"Observed"
"1696",2020-09-28,6.7110107,"Observed"
"1697",2020-10-05,8.2364433,"Observed"
"1698",2020-10-12,10.1513244,"Observed"
"1699",2020-10-19,11.171255163107,"Observed"
"1700",2020-10-26,13.813701694546,"Observed"
"1701",2020-11-02,18.19136966027,"Observed"
"1702",2020-11-09,24.884526035089,"Observed"
"1703",2020-11-16,39.410170671805,"Observed"
"1704",2020-11-23,49.978840899533,"Observed"
"1705",2020-11-30,52.533131486722,"Observed"
"1706",2020-12-07,72.044608514684,"Observed"
"1707",2020-12-14,82.137906182279,"Observed"
"1708",2020-12-21,71.351635838998,"Observed"
"1709",2020-12-28,55.987951782894,"Observed"
"1710",2021-01-04,57.285741190016,"Observed"
"1711",2021-01-11,68.035186898357,"Observed"
"1712",2021-01-18,51.041175822645,"Observed"
"1713",2021-01-25,40.2169649,"Observed"
"1714",2021-02-01,42.6630134,"Observed"
"1715",2021-02-08,27.0527159,"Observed"
"1716",2021-02-15,29.6326721,"Observed"
"1717",2020-04-20,28.507751370874,"Observed"
"1718",2020-04-27,32.378009007317,"Observed"
"1719",2020-05-04,25.959045122484,"Observed"
"1720",2020-05-11,27.307566947029,"Observed"
"1721",2020-05-18,18.258985504334,"Observed"
"1722",2020-05-25,17.126227171717,"Observed"
"1723",2020-06-01,12.487312095283,"Observed"
"1724",2020-06-08,8.7788770777856,"Observed"
"1725",2020-06-15,6.0818334286963,"Observed"
"1726",2020-06-22,4.9355898778334,"Observed"
"1727",2020-06-29,4.1129915648611,"Observed"
"1728",2020-07-06,3.0611445417163,"Observed"
"1729",2020-07-13,6.6886682497414,"Observed"
"1730",2020-07-20,5.6233360083511,"Observed"
"1731",2020-07-27,-8.2664387844586,"Observed"
"1732",2020-08-03,8.8732736055037,"Observed"
"1733",2020-08-10,8.4687170581403,"Observed"
"1734",2020-08-17,9.2643449346216,"Observed"
"1735",2020-08-24,8.3068944391949,"Observed"
"1736",2020-08-31,9.4396527718124,"Observed"
"1737",2020-09-07,8.3203796574404,"Observed"
"1738",2020-09-14,8.158557038495,"Observed"
"1739",2020-09-21,7.7405152728862,"Observed"
"1740",2020-09-28,9.2104040616399,"Observed"
"1741",2020-10-05,6.5942717220233,"Observed"
"1742",2020-10-12,12.595193841247,"Observed"
"1743",2020-10-19,16.398025386463,"Observed"
"1744",2020-10-26,21.252703954823,"Observed"
"1745",2020-11-02,33.780471704843,"Observed"
"1746",2020-11-09,38.810458110395,"Observed"
"1747",2020-11-16,50.13804143657,"Observed"
"1748",2020-11-23,74.087789040482,"Observed"
"1749",2020-11-30,87.060568992602,"Observed"
"1750",2020-12-07,78.227751041834,"Observed"
"1751",2020-12-14,117.91474833818,"Observed"
"1752",2020-12-21,110.36302612073,"Observed"
"1753",2020-12-28,81.491173857232,"Observed"
"1754",2021-01-04,65.457249363397,"Observed"
"1755",2021-01-11,90.701577918872,"Observed"
"1756",2021-01-18,101.85385340786,"Observed"
"1757",2021-01-25,77.620916220789,"Observed"
"1758",2021-02-01,66.45515551356,"Observed"
"1759",2021-02-08,54.1701217,"Observed"
"1760",2021-02-15,40.1320095,"Observed"
"1761",2020-04-20,2.7635194785672,"Observed"
"1762",2020-04-27,3.2657253275839,"Observed"
"1763",2020-05-04,3.1547406095691,"Observed"
"1764",2020-05-11,2.8634057247804,"Observed"
"1765",2020-05-18,3.2019091147254,"Observed"
"1766",2020-05-25,3.4488501123082,"Observed"
"1767",2020-06-01,5.4548988904247,"Observed"
"1768",2020-06-08,7.361061422328,"Observed"
"1769",2020-06-15,12.707750212688,"Observed"
"1770",2020-06-22,17.416276874464,"Observed"
"1771",2020-06-29,24.674677432628,"Observed"
"1772",2020-07-06,32.4658046,"Observed"
"1773",2020-07-13,32.6184086,"Observed"
"1774",2020-07-20,36.65270312437,"Observed"
"1775",2020-07-27,30.1268017,"Observed"
"1776",2020-08-03,28.6701273,"Observed"
"1777",2020-08-10,24.2917802,"Observed"
"1778",2020-08-17,16.0761364,"Observed"
"1779",2020-08-24,15.5323113,"Observed"
"1780",2020-08-31,17.8713142,"Observed"
"1781",2020-09-07,18.3540977,"Observed"
"1782",2020-09-14,19.6248728,"Observed"
"1783",2020-09-21,15.1050201,"Observed"
"1784",2020-09-28,23.1153421,"Observed"
"1785",2020-10-05,15.8264208,"Observed"
"1786",2020-10-12,16.3591474,"Observed"
"1787",2020-10-19,18.184846,"Observed"
"1788",2020-10-26,19.1198923,"Observed"
"1789",2020-11-02,20.576566719934,"Observed"
"1790",2020-11-09,20.715297617452,"Observed"
"1791",2020-11-16,25.318388797114,"Observed"
"1792",2020-11-23,33.42027321219,"Observed"
"1793",2020-11-30,27.565829336912,"Observed"
"1794",2020-12-07,47.626317118078,"Observed"
"1795",2020-12-14,55.836411633218,"Observed"
"1796",2020-12-21,58.147668385875,"Observed"
"1797",2020-12-28,61.921148798377,"Observed"
"1798",2021-01-04,76.085573435009,"Observed"
"1799",2021-01-11,89.292754878763,"Observed"
"1800",2021-01-18,93.809832901963,"Observed"
"1801",2021-01-25,83.108131467392,"Observed"
"1802",2021-02-01,67.975365166081,"Observed"
"1803",2021-02-08,62.3928338,"Observed"
