"","State","Year","Week","Outcome Variable","week_first_date","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"1225","MO","2020","38",24.0345310857143,2020-09-14,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1226","MO","2020","39",23.8370143285714,2020-09-21,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1227","MO","2020","40",22.1208796571429,2020-09-28,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1228","MO","2020","41",23.8203883428571,2020-10-05,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1229","MO","2020","42",27.0800799285714,2020-10-12,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1230","MO","2020","43",34.2229377329683,2020-10-19,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1231","MO","2020","44",35.3445270257183,2020-10-26,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1232","MO","2020","45",49.2611456613224,2020-11-02,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1233","MO","2020","46",66.580106889261,2020-11-09,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1234","MO","2020","47",74.7045631357393,2020-11-16,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1235","MO","2020","48",64.2950308254501,2020-11-23,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1236","MO","2020","49",53.4149829936737,2020-11-30,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1237","MO","2020","50",58.964073403719,2020-12-07,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1238","MO","2020","51",51.0451143843503,2020-12-14,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1239","MO","2020","52",36.5971291065181,2020-12-21,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1240","MO","2020","53",-20.850986525,2020-12-28,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1241","MO","2021","01",76.7528850921579,2021-01-04,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1242","MO","2021","02",43.5637514208071,2021-01-11,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1243","MO","2021","03",28.6266295094876,2021-01-18,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1244","MO","2021","04",21.309198805735,2021-01-25,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1245","MO","2021","05",23.1985763272061,2021-02-01,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1246","MO","2021","06",14.1264386142857,2021-02-08,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1247","MO","2021","07",10.0224792714286,2021-02-15,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1248","MO","2021","08",8.18597244285714,2021-02-22,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1249","MO","2021","09",7.1924033,2021-03-01,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1250","MO","2021","53",52.8242061503223,2021-01-01,0,87.89,0.100857723,13.2,40.5,0.82,0.12,0,0.02,0,0.01,0,1,0,0,0,1,0,0,1,1
"1251","MS","2020","14",4.25669932136176,2020-04-01,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,1,0,0
"1252","MS","2020","15",4.87823941171586,2020-04-06,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,1,1,1
"1253","MS","2020","16",6.2599729532688,2020-04-13,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,1,1,1
"1254","MS","2020","17",7.72399335585711,2020-04-20,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1255","MS","2020","18",8.02228322711049,2020-04-27,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1256","MS","2020","19",8.98983956811851,2020-05-04,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1257","MS","2020","20",8.38160252029842,2020-05-11,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1258","MS","2020","21",8.79783689236921,2020-05-18,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1259","MS","2020","22",10.2063136637588,2020-05-25,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,1,1,1,1,1
"1260","MS","2020","23",10.0259682933228,2020-06-01,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,1,1,1,1,1
"1261","MS","2020","24",10.3475727752028,2020-06-08,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,1,1,0,1,1
"1262","MS","2020","25",8.32057309836387,2020-06-15,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1263","MS","2020","26",18.3149980991626,2020-06-22,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1264","MS","2020","27",22.0350499487136,2020-06-29,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1265","MS","2020","28",23.6855872267409,2020-07-06,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1266","MS","2020","29",28.5405120142857,2020-07-13,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1267","MS","2020","30",40.9390848048453,2020-07-20,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1268","MS","2020","31",42.6650517292887,2020-07-27,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1269","MS","2020","32",34.6996835857143,2020-08-03,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1270","MS","2020","33",27.2232365448807,2020-08-10,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1271","MS","2020","34",25.3210385857143,2020-08-17,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1272","MS","2020","35",25.6227570857143,2020-08-24,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1273","MS","2020","36",21.1922953285714,2020-08-31,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1274","MS","2020","37",16.4470863516734,2020-09-07,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1275","MS","2020","38",15.9691368428571,2020-09-14,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1276","MS","2020","39",16.7556620847991,2020-09-21,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1277","MS","2020","40",17.1067527096143,2020-09-28,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1278","MS","2020","41",19.6919315729459,2020-10-05,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1279","MS","2020","42",24.1964514909677,2020-10-12,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1280","MS","2020","43",27.6778714313923,2020-10-19,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1281","MS","2020","44",25.6014996436133,2020-10-26,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1282","MS","2020","45",26.4826547765627,2020-11-02,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1283","MS","2020","46",30.1574488456357,2020-11-09,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1284","MS","2020","47",38.8215695888223,2020-11-16,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1285","MS","2020","48",40.2204462264243,2020-11-23,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1286","MS","2020","49",56.1923259533973,2020-11-30,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1287","MS","2020","50",66.3828679687909,2020-12-07,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1288","MS","2020","51",71.6588272088444,2020-12-14,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1289","MS","2020","52",66.4870979927693,2020-12-21,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1290","MS","2020","53",60.9848498848677,2020-12-28,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1291","MS","2021","01",73.7118843868334,2021-01-04,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1292","MS","2021","02",74.290635317273,2021-01-11,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1293","MS","2021","03",61.6225730578924,2021-01-18,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1294","MS","2021","04",54.4019010020351,2021-01-25,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1295","MS","2021","05",39.4592927504649,2021-02-01,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1296","MS","2021","06",29.3757236857143,2021-02-08,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1297","MS","2021","07",22.8181465571429,2021-02-15,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1298","MS","2021","08",15.643418,2021-02-22,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1299","MS","2021","09",19.7762756,2021-03-01,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1300","MS","2021","53",72.2170064162013,2021-01-01,0,61.66,0.039644671,19.7,42.5,0.58,0.38,0.01,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1301","MT","2020","14",1.91139520354754,2020-04-01,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1302","MT","2020","15",1.18197165933659,2020-04-06,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1303","MT","2020","16",0.756156344260571,2020-04-13,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1304","MT","2020","17",0.765703772849726,2020-04-20,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1305","MT","2020","18",0.143211428837228,2020-04-27,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1306","MT","2020","19",0.0706509715596994,2020-05-04,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1307","MT","2020","20",0.101202743044975,2020-05-11,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,1,1,1,1,1,1,1
"1308","MT","2020","21",0.177582171758164,2020-05-18,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,1,1,0,0,1,1
"1309","MT","2020","22",0.227228800421737,2020-05-25,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,1,1,0,0,1,1
"1310","MT","2020","23",0.570936229631086,2020-06-01,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1311","MT","2020","24",0.525108572403174,2020-06-08,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1312","MT","2020","25",1.14951040213348,2020-06-15,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1313","MT","2020","26",2.01641691515046,2020-06-22,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1314","MT","2020","27",3.69676434493747,2020-06-29,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1315","MT","2020","28",5.72081920136799,2020-07-06,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1316","MT","2020","29",9.22090651428571,2020-07-13,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1317","MT","2020","30",10.0037956623916,2020-07-20,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1318","MT","2020","31",11.3538020571429,2020-07-27,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1319","MT","2020","32",10.5651844601163,2020-08-03,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1320","MT","2020","33",10.6339259486834,2020-08-10,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1321","MT","2020","34",9.43667840262966,2020-08-17,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1322","MT","2020","35",11.0635602343659,2020-08-24,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1323","MT","2020","36",12.3314587461319,2020-08-31,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1324","MT","2020","37",10.7313097170004,2020-09-07,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1325","MT","2020","38",13.7540256158169,2020-09-14,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1326","MT","2020","39",21.1933819475423,2020-09-21,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1327","MT","2020","40",29.9655593946736,2020-09-28,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1328","MT","2020","41",43.1505582665664,2020-10-05,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1329","MT","2020","42",56.093052445172,2020-10-12,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1330","MT","2020","43",62.6922350730271,2020-10-19,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1331","MT","2020","44",71.4663219285714,2020-10-26,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1332","MT","2020","45",79.1233596897101,2020-11-02,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1333","MT","2020","46",85.7301802734007,2020-11-09,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1334","MT","2020","47",114.941492784761,2020-11-16,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1335","MT","2020","48",112.65201941023,2020-11-23,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1336","MT","2020","49",64.7754839988921,2020-11-30,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1337","MT","2020","50",77.0935763615139,2020-12-07,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1338","MT","2020","51",58.1476590778649,2020-12-14,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1339","MT","2020","52",45.1268759857143,2020-12-21,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1340","MT","2020","53",35.5713320914788,2020-12-28,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1341","MT","2021","01",45.1536087772234,2021-01-04,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1342","MT","2021","02",45.4476695772164,2021-01-11,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1343","MT","2021","03",34.1282382520719,2021-01-18,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1344","MT","2021","04",30.4047411220719,2021-01-25,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1345","MT","2021","05",28.5945486428571,2021-02-01,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1346","MT","2021","06",23.0341261714286,2021-02-08,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1347","MT","2021","07",18.3902569142857,2021-02-15,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1348","MT","2021","08",17.0459789714286,2021-02-22,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1349","MT","2021","09",15.8792832,2021-03-01,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1350","MT","2021","53",34.6991744644017,2021-01-01,1,7.22,0.127741091,13,39,0.89,0.01,0.06,0.01,0,0.01,0,1,0,0,0,0,0,0,1,1
"1351","NC","2020","14",1.78243096778072,2020-04-01,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,0,0,1,0,1,0
"1352","NC","2020","15",2.45001073287999,2020-04-06,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1353","NC","2020","16",2.48192255562579,2020-04-13,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1354","NC","2020","17",2.6885710663333,2020-04-20,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1355","NC","2020","18",3.69749058424157,2020-04-27,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1356","NC","2020","19",4.2322081995187,2020-05-04,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1357","NC","2020","20",4.49431323146129,2020-05-11,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1358","NC","2020","21",6.01576775615266,2020-05-18,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1359","NC","2020","22",6.35570650210939,2020-05-25,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1360","NC","2020","23",8.80260388642884,2020-06-01,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,1,1,1,1,0,1,1
"1361","NC","2020","24",10.5307069218276,2020-06-08,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1362","NC","2020","25",11.8176873830514,2020-06-15,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1363","NC","2020","26",12.1765007981483,2020-06-22,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1364","NC","2020","27",14.6146419,2020-06-29,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1365","NC","2020","28",15.6083838428571,2020-07-06,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1366","NC","2020","29",18.8809023626023,2020-07-13,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1367","NC","2020","30",18.196354856797,2020-07-20,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1368","NC","2020","31",17.7563997615126,2020-07-27,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1369","NC","2020","32",15.440846766004,2020-08-03,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1370","NC","2020","33",13.8279376285714,2020-08-10,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1371","NC","2020","34",13.3963496850599,2020-08-17,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1372","NC","2020","35",15.0034212725221,2020-08-24,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1373","NC","2020","36",14.8880328285714,2020-08-31,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1374","NC","2020","37",12.3358653142857,2020-09-07,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1375","NC","2020","38",11.5260055242229,2020-09-14,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,1,1,1,0,1,1
"1376","NC","2020","39",14.65122373617,2020-09-21,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
"1377","NC","2020","40",17.0506425642999,2020-09-28,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
"1378","NC","2020","41",17.1331463,2020-10-05,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
"1379","NC","2020","42",18.6690000679774,2020-10-12,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
"1380","NC","2020","43",17.212147503362,2020-10-19,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
"1381","NC","2020","44",17.4563508142857,2020-10-26,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
"1382","NC","2020","45",25.7205399645416,2020-11-02,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
"1383","NC","2020","46",24.5518667486193,2020-11-09,0,192.94,0.089698968,14,39,0.69,0.21,0.01,0.03,0,0.03,0,1,0,0,0,1,1,0,1,1
