Date,State,day_care_closed,restaurants_closed,gyms_closed,movie_theatres_closed,bars_closed,casinos_closed,schools_closed,nusring_home_visits_banned
5/23/2020,WV,0,0,1,1,1,1,1,0
10/27/2020,WV,0,0,0,0,0,0,1,1
3/12/2020,WV,0,0,0,0,0,0,0,0
11/28/2020,IA,0,0,0,0,0,0,1,0
8/26/2020,NJ,0,0,1,1,0,0,1,1
12/15/2020,OK,0,0,0,0,0,0,1,1
2/19/2021,KS,0,0,0,0,0,0,1,0
4/9/2020,UT,0,1,0,0,1,0,1,0
5/27/2020,AK,0,0,0,0,0,0,1,0
1/29/2021,AR,0,0,0,0,0,0,1,1
5/1/2020,HI,0,1,1,1,1,0,1,1
7/22/2020,FL,0,0,0,0,1,0,1,1
12/19/2020,TX,0,0,0,0,1,0,1,1
2/23/2021,CO,0,0,0,0,1,1,1,1
1/29/2020,UT,0,0,0,0,0,0,0,0
4/21/2020,OH,1,1,1,1,1,0,1,1
2/15/2021,TN,0,0,0,0,0,0,1,1
7/16/2020,AR,0,0,0,0,0,0,1,1
3/13/2020,FL,0,0,0,0,0,0,0,0
8/30/2020,WV,0,0,0,0,0,0,1,1
4/29/2020,CO,0,1,1,1,1,1,1,1
3/12/2020,OK,0,0,0,0,0,0,0,0
11/25/2020,NY,0,0,1,1,1,0,1,1
7/10/2020,AK,0,0,0,0,0,0,1,0
1/31/2021,AR,0,0,0,0,0,0,1,1
7/14/2020,UT,0,1,1,1,0,0,1,0
11/18/2020,UT,0,1,1,1,0,0,1,0
4/7/2020,CO,0,1,1,1,1,1,1,1
1/4/2021,MA,0,0,0,0,1,0,1,1
1/2/2021,UT,0,1,1,1,0,0,1,0
11/26/2020,KS,0,0,0,0,0,0,1,0
4/1/2020,TX,0,0,0,0,0,0,0,0
12/9/2020,TN,0,0,0,0,0,0,1,1
8/18/2020,NY,0,0,1,1,1,1,1,1
12/31/2020,CO,0,0,0,0,1,1,1,1
2/14/2020,NY,0,0,0,0,0,0,0,0
6/2/2020,HI,0,1,1,1,1,0,1,1
3/27/2020,AR,0,0,0,0,0,0,0,1
10/9/2020,PA,0,0,0,0,1,0,1,1
2/22/2020,PA,0,0,0,0,0,0,0,0
10/30/2020,CO,0,0,0,0,1,1,1,1
1/17/2021,FL,0,1,0,0,0,0,1,1
9/24/2020,TX,0,0,0,0,1,0,1,1
2/18/2020,SD,0,0,0,0,0,0,0,0
8/9/2020,AK,0,0,0,0,0,0,1,0
10/8/2020,UT,0,1,1,1,0,0,1,0
4/30/2020,AR,0,1,1,1,1,1,1,1
12/1/2020,CO,0,0,0,0,1,1,1,1
4/26/2020,HI,0,1,1,1,1,0,1,1
8/16/2020,AK,0,0,0,0,0,0,1,0
1/26/2021,SD,0,0,0,0,0,0,1,0
10/26/2020,SD,0,0,0,0,0,0,1,0
2/8/2021,HI,0,0,0,0,0,0,1,1
2/28/2020,OH,0,0,0,0,0,0,0,0
8/21/2020,MA,0,0,0,0,1,0,1,1
2/29/2020,NY,0,0,0,0,0,0,0,0
10/25/2020,PA,0,0,0,0,1,0,1,1
3/18/2020,NM,0,0,0,0,0,0,0,0
10/20/2020,KS,0,0,0,0,0,0,1,0
5/6/2020,AR,0,1,1,1,1,1,1,1
11/19/2020,SD,0,0,0,0,0,0,1,0
8/10/2020,AK,0,0,0,0,0,0,1,0
4/15/2020,GA,0,0,0,0,1,0,1,0
10/27/2020,AK,0,0,0,0,0,0,1,0
3/24/2020,OH,0,0,0,0,0,0,0,0
7/6/2020,NM,0,0,0,1,1,1,1,1
4/21/2020,IA,0,1,1,1,1,1,1,0
6/7/2020,KS,0,0,0,0,1,0,1,0
6/11/2020,GA,0,0,0,0,1,0,1,1
5/8/2020,AR,0,1,1,1,1,1,1,1
4/30/2020,FL,0,1,1,1,1,0,1,1
4/3/2020,MA,0,1,0,0,1,1,1,1
6/19/2020,OH,0,0,0,1,0,0,1,1
2/16/2021,HI,0,0,0,0,0,0,1,1
2/17/2021,AK,0,0,0,0,0,0,1,0
10/12/2020,AR,0,0,0,0,0,0,1,1
3/5/2021,HI,0,0,0,0,0,0,1,1
12/21/2020,MA,0,0,0,0,1,0,1,1
3/2/2020,GA,0,0,0,0,0,0,0,0
4/9/2020,WV,1,1,1,1,1,1,1,0
7/26/2020,MA,0,0,1,1,1,0,1,1
2/9/2020,NY,0,0,0,0,0,0,0,0
11/16/2020,KS,0,0,0,0,0,0,1,0
6/29/2020,OK,0,0,0,0,0,0,1,1
10/15/2020,SD,0,0,0,0,0,0,1,0
4/24/2020,MA,1,1,1,1,1,1,1,1
2/10/2020,NY,0,0,0,0,0,0,0,0
4/16/2020,HI,0,1,1,1,1,0,1,1
9/9/2020,PA,0,0,0,0,1,0,1,1
4/19/2020,CO,0,1,1,1,1,1,1,1
8/1/2020,TX,0,0,0,0,1,0,1,1
1/30/2020,SD,0,0,0,0,0,0,0,0
1/1/2021,NM,0,0,1,1,1,1,1,1
8/15/2020,IA,0,0,0,0,0,0,1,0
11/3/2020,OK,0,0,0,0,0,0,1,1
2/20/2021,PA,0,0,0,0,1,0,1,1
10/4/2020,UT,0,1,1,1,0,0,1,0
8/12/2020,PA,0,0,0,0,1,0,1,1
7/10/2020,UT,0,1,1,1,0,0,1,0
7/3/2020,OH,0,0,0,0,0,0,1,1
2/17/2020,FL,0,0,0,0,0,0,0,0
10/26/2020,AR,0,0,0,0,0,0,1,1
7/12/2020,IA,0,0,0,0,0,0,1,0
5/13/2020,UT,0,1,1,1,1,0,1,0
6/12/2020,SD,0,0,0,0,0,0,1,0
3/1/2020,AR,0,0,0,0,0,0,0,0
8/14/2020,TN,0,0,0,0,0,0,1,1
11/14/2020,GA,0,0,0,0,0,0,1,1
1/28/2021,GA,0,0,0,0,0,0,1,1
5/25/2020,SD,0,0,0,0,0,0,1,0
6/10/2020,GA,0,0,0,0,1,0,1,1
12/15/2020,SD,0,0,0,0,0,0,1,0
3/23/2020,TX,0,0,0,0,0,0,0,0
2/1/2020,HI,0,0,0,0,0,0,0,0
3/27/2020,HI,0,0,0,0,0,0,0,0
8/19/2020,OK,0,0,0,0,0,0,1,1
12/21/2020,GA,0,0,0,0,0,0,1,1
2/24/2021,CO,0,0,0,0,1,1,1,1
11/1/2020,FL,0,0,0,0,0,0,1,1
5/30/2020,CO,0,1,1,1,1,1,1,1
6/2/2020,OH,1,0,1,1,0,0,1,1
11/15/2020,GA,0,0,0,0,0,0,1,1
5/17/2020,AK,0,0,1,1,1,0,1,0
8/16/2020,OK,0,0,0,0,0,0,1,1
2/14/2020,OK,0,0,0,0,0,0,0,0
5/27/2020,NY,0,1,1,1,1,1,1,1
9/22/2020,FL,0,0,0,0,1,0,1,1
2/20/2021,NY,0,0,1,1,1,0,1,1
1/26/2021,WV,0,0,0,0,0,0,1,1
6/15/2020,OK,0,0,0,0,0,0,1,1
1/29/2020,OH,0,0,0,0,0,0,0,0
1/23/2020,OH,0,0,0,0,0,0,0,0
2/24/2021,NM,0,0,1,1,1,1,1,1
2/27/2020,AR,0,0,0,0,0,0,0,0
10/20/2020,NY,0,0,1,1,1,0,1,1
4/24/2020,SD,0,0,0,0,0,0,1,0
11/13/2020,KS,0,0,0,0,0,0,1,0
1/31/2020,IA,0,0,0,0,0,0,0,0
12/4/2020,NM,0,0,1,1,1,1,1,1
3/9/2020,HI,0,0,0,0,0,0,0,0
2/1/2021,IA,0,0,0,0,0,0,1,0
3/16/2020,TN,0,0,0,0,0,0,0,0
9/23/2020,TX,0,0,0,0,1,0,1,1
5/28/2020,NY,0,1,1,1,1,1,1,1
5/1/2020,SD,0,0,0,0,0,0,1,0
2/23/2020,IA,0,0,0,0,0,0,0,0
3/20/2020,OK,0,0,0,0,0,0,0,0
8/18/2020,AK,0,0,0,0,0,0,1,0
10/29/2020,MA,0,0,0,0,1,0,1,1
9/20/2020,TX,0,0,0,0,1,0,1,1
6/26/2020,SD,0,0,0,0,0,0,1,0
2/4/2020,PA,0,0,0,0,0,0,0,0
5/19/2020,CO,0,1,1,1,1,1,1,1
11/21/2020,TN,0,0,0,0,0,0,1,1
3/27/2020,NM,0,0,0,0,0,0,0,1
4/20/2020,HI,0,1,1,1,1,0,1,1
4/25/2020,TN,0,1,1,1,1,0,1,1
12/20/2020,NY,0,0,1,1,1,0,1,1
10/31/2020,IA,0,0,0,0,0,0,1,0
4/21/2020,MA,1,1,1,1,1,1,1,1
10/30/2020,OH,0,0,0,0,0,0,1,1
5/2/2020,SD,0,0,0,0,0,0,1,0
2/22/2021,NM,0,0,1,1,1,1,1,1
5/1/2020,CO,0,1,1,1,1,1,1,1
12/31/2020,NM,0,0,1,1,1,1,1,1
2/15/2020,NY,0,0,0,0,0,0,0,0
1/10/2021,NY,0,0,1,1,1,0,1,1
8/5/2020,PA,0,0,0,0,1,0,1,1
5/27/2020,KS,0,0,1,1,1,1,1,0
4/25/2020,OK,0,1,1,1,1,0,1,1
6/16/2020,HI,0,1,1,1,1,0,1,1
12/26/2020,CO,0,0,0,0,1,1,1,1
2/13/2021,NY,0,0,1,1,1,0,1,1
2/6/2020,AR,0,0,0,0,0,0,0,0
4/20/2020,IA,0,1,1,1,1,1,1,0
3/4/2020,TX,0,0,0,0,0,0,0,0
2/21/2020,UT,0,0,0,0,0,0,0,0
7/1/2020,OH,0,0,0,0,0,0,1,1
8/1/2020,KS,0,0,0,0,0,0,1,0
3/8/2020,IA,0,0,0,0,0,0,0,0
4/13/2020,AK,0,1,1,1,1,0,1,0
11/6/2020,FL,0,0,0,0,0,0,1,1
10/26/2020,TN,0,0,0,0,0,0,1,1
2/25/2020,CO,0,0,0,0,0,0,0,0
10/21/2020,HI,0,0,0,0,0,0,1,1
2/6/2021,KS,0,0,0,0,0,0,1,0
4/3/2020,IA,0,1,1,1,1,1,0,0
9/26/2020,AR,0,0,0,0,0,0,1,1
3/24/2020,PA,0,0,0,0,0,0,0,0
5/14/2020,AK,0,0,1,1,1,0,1,0
3/31/2020,PA,1,0,0,0,0,1,1,1
12/10/2020,WV,0,0,0,0,0,0,1,1
1/30/2021,CO,0,0,0,0,1,1,1,1
3/1/2020,NM,0,0,0,0,0,0,0,0
11/13/2020,TN,0,0,0,0,0,0,1,1
8/23/2020,IA,0,0,0,0,0,0,1,0
9/7/2020,IA,0,0,0,0,0,0,1,0
7/16/2020,UT,0,1,1,1,0,0,1,0
1/26/2020,SD,0,0,0,0,0,0,0,0
9/16/2020,CO,0,0,0,0,1,1,1,1
11/17/2020,NM,0,0,0,1,1,1,1,1
4/17/2020,PA,1,1,1,1,1,1,1,1
10/15/2020,WV,0,0,0,0,0,0,1,1
9/17/2020,MA,0,0,0,0,1,0,1,1
3/11/2020,OH,0,0,0,0,0,0,0,0
2/25/2021,SD,0,0,0,0,0,0,1,0
8/27/2020,NY,0,0,1,1,1,1,1,1
5/8/2020,MA,1,1,1,1,1,1,1,1
11/5/2020,WV,0,0,0,0,0,0,1,1
9/10/2020,PA,0,0,0,0,1,0,1,1
4/24/2020,WV,1,1,1,1,1,1,1,0
4/1/2020,OH,0,1,1,1,1,0,1,1
2/25/2021,TN,0,0,0,0,0,0,1,1
2/12/2020,PA,0,0,0,0,0,0,0,0
8/28/2020,IA,0,0,0,0,0,0,1,0
2/14/2020,IA,0,0,0,0,0,0,0,0
12/27/2020,UT,0,1,1,1,0,0,1,0
2/19/2021,GA,0,0,0,0,0,0,1,1
11/30/2020,UT,0,1,1,1,0,0,1,0
7/2/2020,WV,0,0,0,0,0,0,1,0
1/8/2021,AK,0,0,0,0,0,0,1,0
3/18/2020,MA,0,0,0,0,0,0,0,0
4/28/2020,AK,0,1,1,1,1,0,1,0
11/28/2020,NM,0,0,0,1,1,1,1,1
10/29/2020,PA,0,0,0,0,1,0,1,1
2/24/2020,IA,0,0,0,0,0,0,0,0
4/16/2020,GA,0,0,0,0,1,0,1,0
7/15/2020,OH,0,0,0,0,0,0,1,1
5/5/2020,HI,0,1,1,1,1,0,1,1
6/17/2020,OH,0,0,0,1,0,0,1,1
9/17/2020,AR,0,0,0,0,0,0,1,1
2/8/2020,UT,0,0,0,0,0,0,0,0
7/2/2020,CO,0,0,0,1,1,1,1,1
1/7/2021,OH,0,0,0,0,0,0,1,1
11/18/2020,AR,0,0,0,0,0,0,1,1
1/12/2021,TX,0,0,0,0,1,0,1,1
11/10/2020,WV,0,0,0,0,0,0,1,1
10/13/2020,IA,0,0,0,0,0,0,1,0
9/7/2020,TN,0,0,0,0,0,0,1,1
11/15/2020,AK,0,0,0,0,0,0,1,0
3/1/2021,SD,0,0,0,0,0,0,1,0
11/21/2020,FL,0,0,0,0,0,0,1,1
1/31/2020,NY,0,0,0,0,0,0,0,0
2/6/2020,IA,0,0,0,0,0,0,0,0
9/4/2020,NM,0,1,0,1,1,1,1,1
10/6/2020,GA,0,0,0,0,0,0,1,1
12/31/2020,MA,0,0,0,0,1,0,1,1
7/11/2020,MA,0,0,1,1,1,1,1,1
1/30/2021,OK,0,0,0,0,0,0,1,1
7/25/2020,NM,0,0,0,1,1,1,1,1
11/21/2020,SD,0,0,0,0,0,0,1,0
2/2/2021,GA,0,0,0,0,0,0,1,1
12/11/2020,WV,0,0,0,0,0,0,1,1
8/4/2020,SD,0,0,0,0,0,0,1,0
2/6/2020,NM,0,0,0,0,0,0,0,0
12/26/2020,TN,0,0,0,0,0,0,1,1
11/20/2020,OK,0,0,0,0,0,0,1,1
12/27/2020,IA,0,0,0,0,0,0,1,0
6/13/2020,NM,0,0,1,1,1,1,1,1
9/13/2020,IA,0,0,0,0,0,0,1,0
8/27/2020,IA,0,0,0,0,0,0,1,0
1/22/2021,AR,0,0,0,0,0,0,1,1
8/13/2020,GA,0,0,0,0,0,0,1,1
8/25/2020,GA,0,0,0,0,0,0,1,1
3/22/2020,FL,0,0,0,0,0,0,0,0
7/24/2020,HI,0,0,0,0,0,0,1,1
5/30/2020,MA,1,1,1,1,1,1,1,1
8/25/2020,PA,0,0,0,0,1,0,1,1
11/3/2020,SD,0,0,0,0,0,0,1,0
4/15/2020,UT,0,1,1,1,1,0,1,0
11/30/2020,WV,0,0,0,0,0,0,1,1
11/17/2020,TX,0,0,0,0,1,0,1,1
1/9/2021,KS,0,0,0,0,0,0,1,0
10/12/2020,WV,0,0,0,0,0,0,1,1
12/11/2020,FL,0,1,0,0,0,0,1,1
2/16/2021,TN,0,0,0,0,0,0,1,1
2/26/2021,TX,0,0,0,0,1,0,1,1
2/25/2020,IA,0,0,0,0,0,0,0,0
9/28/2020,MA,0,0,0,0,1,0,1,1
4/21/2020,AR,0,1,1,1,1,1,1,1
3/11/2020,TX,0,0,0,0,0,0,0,0
3/30/2020,HI,0,0,0,0,0,0,1,0
8/3/2020,NM,0,1,0,1,1,1,1,1
5/14/2020,TX,0,1,1,1,1,0,1,1
12/16/2020,NM,0,0,1,1,1,1,1,1
4/2/2020,KS,0,0,0,0,0,0,1,0
4/19/2020,KS,0,1,1,1,1,0,1,0
2/1/2020,IA,0,0,0,0,0,0,0,0
9/25/2020,NM,0,0,0,1,1,1,1,1
3/9/2020,TN,0,0,0,0,0,0,0,0
10/18/2020,OH,0,0,0,0,0,0,1,1
12/13/2020,TX,0,0,0,0,1,0,1,1
2/4/2021,OK,0,0,0,0,0,0,1,1
5/25/2020,NY,0,1,1,1,1,1,1,1
11/13/2020,WV,0,0,0,0,0,0,1,1
11/14/2020,FL,0,0,0,0,0,0,1,1
3/18/2020,TX,0,0,0,0,0,0,0,0
8/19/2020,NM,0,1,0,1,1,1,1,1
12/12/2020,SD,0,0,0,0,0,0,1,0
4/15/2020,NM,0,1,1,1,1,1,1,1
8/25/2020,SD,0,0,0,0,0,0,1,0
7/4/2020,CO,0,0,0,0,0,1,1,1
8/31/2020,AZ,0,0,1,1,1,0,1,0
1/7/2021,NY,0,0,1,1,1,0,1,1
11/26/2020,UT,0,1,1,1,0,0,1,0
4/23/2020,CO,0,1,1,1,1,1,1,1
2/14/2021,IA,0,0,0,0,0,0,1,0
6/17/2020,NM,0,0,0,1,1,1,1,1
2/2/2020,NM,0,0,0,0,0,0,0,0
10/11/2020,AR,0,0,0,0,0,0,1,1
5/23/2020,HI,0,1,1,1,1,0,1,1
10/17/2020,AR,0,0,0,0,0,0,1,1
8/29/2020,AK,0,0,0,0,0,0,1,0
11/11/2020,HI,0,0,0,0,0,0,1,1
1/3/2021,WV,0,0,0,0,0,0,1,1
11/14/2020,KS,0,0,0,0,0,0,1,0
6/28/2020,OK,0,0,0,0,0,0,1,1
12/12/2020,AR,0,0,0,0,0,0,1,1
12/1/2020,UT,0,1,1,1,0,0,1,0
1/15/2021,MA,0,0,0,0,1,0,1,1
4/17/2020,UT,0,1,1,1,1,0,1,0
11/25/2020,PA,0,0,0,0,1,0,1,1
6/1/2020,AK,0,0,0,0,0,0,1,0
11/10/2020,FL,0,0,0,0,0,0,1,1
2/2/2020,NY,0,0,0,0,0,0,0,0
3/2/2021,WV,0,0,0,0,0,0,1,1
11/4/2020,FL,0,0,0,0,0,0,1,1
7/26/2020,OK,0,0,0,0,0,0,1,1
2/12/2020,CO,0,0,0,0,0,0,0,0
11/10/2020,TN,0,0,0,0,0,0,1,1
7/31/2020,NM,0,1,0,1,1,1,1,1
3/8/2020,HI,0,0,0,0,0,0,0,0
8/27/2020,HI,0,0,0,0,0,0,1,1
12/14/2020,OK,0,0,0,0,0,0,1,1
8/21/2020,CO,0,0,0,0,1,1,1,1
5/2/2020,WV,1,1,1,1,1,1,1,0
2/3/2020,OH,0,0,0,0,0,0,0,0
4/29/2020,IA,0,1,1,1,1,1,1,0
6/19/2020,FL,0,0,0,1,1,0,1,1
5/22/2020,GA,0,0,0,0,1,0,1,1
2/21/2020,SD,0,0,0,0,0,0,0,0
1/26/2021,NM,0,0,1,1,1,1,1,1
3/23/2020,AK,0,0,0,0,0,0,0,0
3/15/2020,OK,0,0,0,0,0,0,0,0
8/4/2020,PA,0,0,0,0,1,0,1,1
2/29/2020,PA,0,0,0,0,0,0,0,0
4/15/2020,CO,0,1,1,1,1,1,1,1
9/22/2020,OK,0,0,0,0,0,0,1,1
3/1/2020,KS,0,0,0,0,0,0,0,0
7/22/2020,PA,0,0,0,0,0,0,1,1
3/16/2020,HI,0,0,0,0,0,0,0,0
7/8/2020,NM,0,0,0,1,1,1,1,1
6/7/2020,NY,0,1,1,1,1,1,1,1
4/13/2020,TX,0,1,1,0,1,0,1,1
9/1/2020,FL,0,0,0,0,1,0,1,1
4/11/2020,UT,0,1,1,1,1,0,1,0
7/14/2020,KS,0,0,0,0,0,0,1,0
7/1/2020,GA,0,0,0,0,0,0,1,1
4/16/2020,CO,0,1,1,1,1,1,1,1
5/18/2020,KS,0,1,1,1,1,1,1,0
6/8/2020,OK,0,0,0,0,0,0,1,1
2/25/2021,HI,0,0,0,0,0,0,1,1
3/19/2020,HI,0,0,0,0,0,0,0,0
2/17/2020,TX,0,0,0,0,0,0,0,0
7/7/2020,HI,0,0,0,0,1,0,1,1
1/15/2021,UT,0,1,1,1,0,0,1,0
12/10/2020,HI,0,0,0,0,0,0,1,1
9/30/2020,NM,0,0,0,1,1,1,1,1
6/9/2020,PA,1,1,1,1,1,1,1,1
6/20/2020,AK,0,0,0,0,0,0,1,0
12/19/2020,KS,0,0,0,0,0,0,1,0
10/11/2020,IA,0,0,0,0,0,0,1,0
3/17/2020,PA,0,0,0,0,0,0,0,0
2/7/2021,GA,0,0,0,0,0,0,1,1
1/16/2021,TN,0,0,0,0,0,0,1,1
8/1/2020,HI,0,0,0,0,0,0,1,1
1/27/2021,AK,0,0,0,0,0,0,1,0
12/28/2020,PA,0,1,1,1,1,1,1,1
6/29/2020,PA,0,0,1,1,0,0,1,1
3/14/2020,MA,0,0,0,0,0,0,0,0
4/23/2020,GA,0,1,1,1,1,0,1,1
10/4/2020,NY,0,0,1,1,1,0,1,1
3/19/2020,KS,0,0,0,0,0,0,0,0
1/30/2020,AK,0,0,0,0,0,0,0,0
5/7/2020,NM,0,1,1,1,1,1,1,1
9/28/2020,TN,0,0,0,0,0,0,1,1
8/20/2020,HI,0,0,0,0,0,0,1,1
10/15/2020,KS,0,0,0,0,0,0,1,0
5/27/2020,OK,0,0,0,0,1,0,1,1
9/5/2020,MA,0,0,0,0,1,0,1,1
1/21/2021,CO,0,0,0,0,1,1,1,1
4/16/2020,WV,1,1,1,1,1,1,1,0
1/17/2021,MA,0,0,0,0,1,0,1,1
2/2/2020,IA,0,0,0,0,0,0,0,0
4/10/2020,AR,0,1,1,1,1,1,1,1
10/20/2020,SD,0,0,0,0,0,0,1,0
4/24/2020,GA,0,1,1,1,1,0,1,1
2/24/2020,HI,0,0,0,0,0,0,0,0
7/22/2020,NM,0,0,0,1,1,1,1,1
1/20/2021,CO,0,0,0,0,1,1,1,1
1/5/2021,TX,0,0,0,0,1,0,1,1
7/11/2020,CO,0,0,0,0,0,1,1,1
2/13/2020,CO,0,0,0,0,0,0,0,0
1/6/2021,HI,0,0,0,0,0,0,1,1
1/23/2021,IA,0,0,0,0,0,0,1,0
5/11/2020,PA,1,1,1,1,1,1,1,1
3/6/2020,AK,0,0,0,0,0,0,0,0
4/13/2020,UT,0,1,1,1,1,0,1,0
10/1/2020,SD,0,0,0,0,0,0,1,0
2/11/2020,GA,0,0,0,0,0,0,0,0
9/11/2020,AK,0,0,0,0,0,0,1,0
6/23/2020,WV,0,0,0,0,0,0,1,0
8/4/2020,FL,0,0,0,0,1,0,1,1
8/3/2020,OK,0,0,0,0,0,0,1,1
3/31/2020,GA,0,0,0,0,0,0,0,0
1/12/2021,WV,0,0,0,0,0,0,1,1
9/22/2020,HI,0,0,0,0,0,0,1,1
11/6/2020,MA,0,0,0,0,1,0,1,1
2/9/2020,MA,0,0,0,0,0,0,0,0
12/30/2020,FL,0,1,0,0,0,0,1,1
2/25/2021,PA,0,0,0,0,1,0,1,1
1/23/2021,HI,0,0,0,0,0,0,1,1
7/23/2020,KS,0,0,0,0,0,0,1,0
7/5/2020,AR,0,0,0,0,0,0,1,1
12/25/2020,AR,0,0,0,0,0,0,1,1
8/31/2020,IA,0,0,0,0,0,0,1,0
1/8/2021,OK,0,0,0,0,0,0,1,1
7/1/2020,IA,0,0,0,0,0,0,1,0
11/22/2020,SD,0,0,0,0,0,0,1,0
7/23/2020,MA,0,0,1,1,1,0,1,1
6/25/2020,PA,0,0,1,1,0,0,1,1
12/10/2020,SD,0,0,0,0,0,0,1,0
2/15/2020,FL,0,0,0,0,0,0,0,0
6/16/2020,UT,0,1,1,1,0,0,1,0
11/4/2020,OK,0,0,0,0,0,0,1,1
10/25/2020,OH,0,0,0,0,0,0,1,1
3/31/2020,UT,0,0,0,0,0,0,1,0
8/23/2020,WV,0,0,0,0,0,0,1,0
9/14/2020,MA,0,0,0,0,1,0,1,1
2/24/2021,AR,0,0,0,0,0,0,1,1
9/19/2020,WV,0,0,0,0,0,0,1,1
8/26/2020,NM,0,1,0,1,1,1,1,1
1/23/2020,TN,0,0,0,0,0,0,0,0
6/24/2020,SD,0,0,0,0,0,0,1,0
10/27/2020,NM,0,0,0,1,1,1,1,1
3/26/2020,TX,0,0,0,0,0,0,0,0
2/9/2020,UT,0,0,0,0,0,0,0,0
3/15/2020,WV,0,0,0,0,0,0,0,0
7/8/2020,WV,0,0,0,0,0,0,1,0
4/8/2020,AK,0,1,1,1,1,0,1,0
6/16/2020,GA,0,0,0,0,0,0,1,1
2/17/2021,SD,0,0,0,0,0,0,1,0
2/1/2020,FL,0,0,0,0,0,0,0,0
11/15/2020,MA,0,0,0,0,1,0,1,1
9/21/2020,NY,0,0,1,1,1,1,1,1
10/28/2020,UT,0,1,1,1,0,0,1,0
10/8/2020,HI,0,0,0,0,0,0,1,1
8/26/2020,AR,0,0,0,0,0,0,1,1
2/18/2021,MA,0,0,0,0,1,0,1,1
2/6/2020,TX,0,0,0,0,0,0,0,0
6/12/2020,CO,0,0,1,1,1,1,1,1
8/13/2020,UT,0,1,1,1,0,0,1,0
7/9/2020,PA,0,0,1,1,0,0,1,1
10/7/2020,KS,0,0,0,0,0,0,1,0
2/14/2021,MA,0,0,0,0,1,0,1,1
1/23/2020,UT,0,0,0,0,0,0,0,0
1/16/2021,FL,0,1,0,0,0,0,1,1
7/16/2020,SD,0,0,0,0,0,0,1,0
9/29/2020,AR,0,0,0,0,0,0,1,1
4/21/2020,AK,0,1,1,1,1,0,1,0
6/6/2020,IA,0,0,0,0,1,1,1,0
7/23/2020,OH,0,0,0,0,0,0,1,1
11/21/2020,TX,0,0,0,0,1,0,1,1
7/22/2020,UT,0,1,1,1,0,0,1,0
9/8/2020,NM,0,1,0,1,1,1,1,1
8/1/2020,NY,0,0,1,1,1,1,1,1
10/3/2020,UT,0,1,1,1,0,0,1,0
6/13/2020,IA,0,0,0,0,0,1,1,0
10/30/2020,NM,0,0,0,1,1,1,1,1
12/22/2020,UT,0,1,1,1,0,0,1,0
1/19/2021,FL,0,1,0,0,0,0,1,1
1/1/2021,SD,0,0,0,0,0,0,1,0
3/1/2020,TN,0,0,0,0,0,0,0,0
3/3/2020,CO,0,0,0,0,0,0,0,0
12/31/2020,GA,0,0,0,0,0,0,1,1
5/12/2020,MA,1,1,1,1,1,1,1,1
7/17/2020,SD,0,0,0,0,0,0,1,0
9/7/2020,MA,0,0,0,0,1,0,1,1
9/16/2020,MA,0,0,0,0,1,0,1,1
11/20/2020,UT,0,1,1,1,0,0,1,0
9/5/2020,NY,0,0,1,1,1,1,1,1
12/14/2020,UT,0,1,1,1,0,0,1,0
6/10/2020,NM,0,1,1,1,1,1,1,1
4/18/2020,PA,1,1,1,1,1,1,1,1
10/25/2020,AR,0,0,0,0,0,0,1,1
7/13/2020,OH,0,0,0,0,0,0,1,1
7/21/2020,TX,0,0,0,0,1,0,1,1
6/11/2020,IA,0,0,0,0,1,1,1,0
2/12/2021,AR,0,0,0,0,0,0,1,1
4/20/2020,TN,0,1,1,1,1,0,1,1
4/2/2020,OK,0,0,0,0,0,0,1,0
1/31/2020,PA,0,0,0,0,0,0,0,0
11/4/2020,UT,0,1,1,1,0,0,1,0
1/29/2020,NM,0,0,0,0,0,0,0,0
3/31/2020,NM,0,0,0,0,0,1,1,1
9/7/2020,AL,0,0,0,0,0,0,1,1
5/20/2020,GA,0,0,0,0,1,0,1,1
2/8/2021,PA,0,0,0,0,1,0,1,1
10/12/2020,KS,0,0,0,0,0,0,1,0
7/13/2020,CO,0,0,0,0,0,1,1,1
8/15/2020,WV,0,0,0,0,0,0,1,0
4/15/2020,NY,0,1,1,1,1,1,1,1
11/24/2020,TN,0,0,0,0,0,0,1,1
5/26/2020,OH,1,1,1,1,1,0,1,1
1/29/2021,CO,0,0,0,0,1,1,1,1
8/2/2020,WV,0,0,0,0,0,0,1,0
5/31/2020,MA,1,1,1,1,1,1,1,1
2/12/2020,OH,0,0,0,0,0,0,0,0
2/16/2020,OH,0,0,0,0,0,0,0,0
6/7/2020,GA,0,0,0,0,1,0,1,1
4/16/2020,NM,0,1,1,1,1,1,1,1
1/31/2020,SD,0,0,0,0,0,0,0,0
4/27/2020,FL,0,1,1,1,1,0,1,1
12/13/2020,FL,0,1,0,0,0,0,1,1
10/21/2020,PA,0,0,0,0,1,0,1,1
11/15/2020,PA,0,0,0,0,1,0,1,1
10/31/2020,AR,0,0,0,0,0,0,1,1
4/1/2020,NM,0,0,0,0,0,1,1,1
8/16/2020,TN,0,0,0,0,0,0,1,1
1/24/2020,MA,0,0,0,0,0,0,0,0
12/2/2020,OK,0,0,0,0,0,0,1,1
4/24/2020,HI,0,1,1,1,1,0,1,1
4/8/2020,HI,0,1,1,1,1,0,1,1
7/7/2020,GA,0,0,0,0,0,0,1,1
2/15/2021,AR,0,0,0,0,0,0,1,1
